mechanism,XH2_fuel,P_atm,T_K,1000/T,phi,diluent,label,IDT_s,IDT_ms
Full,0.1,43.4,942.1052631578948,1.0614525139664803,0.35,N2,FigS2a,0.03040332754245355,30.403327542453553
Full,0.1,43.4,963.1578947368421,1.0382513661202186,0.35,N2,FigS2a,0.021528480916255168,21.52848091625517
Full,0.1,43.4,984.2105263157895,1.0160427807486632,0.35,N2,FigS2a,0.015630769928159496,15.630769928159497
Full,0.1,43.4,1005.2631578947369,0.9947643979057591,0.35,N2,FigS2a,0.011597766288883047,11.597766288883047
Full,0.1,43.4,1026.3157894736842,0.9743589743589745,0.35,N2,FigS2a,0.008767464485659729,8.767464485659728
Full,0.1,43.4,1047.3684210526317,0.9547738693467336,0.35,N2,FigS2a,0.006734441672936105,6.734441672936105
Full,0.1,43.4,1068.421052631579,0.9359605911330049,0.35,N2,FigS2a,0.005243727976735087,5.243727976735087
Full,0.1,43.4,1089.4736842105262,0.9178743961352658,0.35,N2,FigS2a,0.004130761453662958,4.130761453662958
Full,0.1,43.4,1110.5263157894738,0.9004739336492891,0.35,N2,FigS2a,0.003286571936812945,3.2865719368129453
Full,0.1,43.4,1131.578947368421,0.8837209302325582,0.35,N2,FigS2a,0.0026373942167093743,2.6373942167093745
Full,0.1,43.4,1152.6315789473683,0.8675799086757991,0.35,N2,FigS2a,0.0021320960263610765,2.1320960263610766
Full,0.1,43.4,1173.6842105263158,0.852017937219731,0.35,N2,FigS2a,0.0017345902726062224,1.7345902726062223
Full,0.1,43.4,1194.7368421052631,0.8370044052863437,0.35,N2,FigS2a,0.0014189006702848414,1.4189006702848415
Full,0.1,43.4,1215.7894736842104,0.8225108225108226,0.35,N2,FigS2a,0.0011660337152329826,1.1660337152329825
Full,0.1,43.4,1236.842105263158,0.8085106382978723,0.35,N2,FigS2a,0.0009619034260041338,0.9619034260041338
Full,0.1,43.4,1257.8947368421054,0.7949790794979078,0.35,N2,FigS2a,0.0007959454622838997,0.7959454622838997
Full,0.1,43.4,1278.9473684210527,0.7818930041152263,0.35,N2,FigS2a,0.000660164111911504,0.660164111911504
Full,0.1,43.4,1300.0,0.7692307692307693,0.35,N2,FigS2a,0.00054842615305764,0.54842615305764
Full,0.25,43.4,900.0,1.1111111111111112,0.35,N2,FigS2a,0.053632569898449806,53.63256989844981
Full,0.25,43.4,921.0526315789474,1.0857142857142856,0.35,N2,FigS2a,0.03391475255184407,33.91475255184407
Full,0.25,43.4,942.1052631578948,1.0614525139664803,0.35,N2,FigS2a,0.022219942582715136,22.219942582715134
Full,0.25,43.4,963.1578947368421,1.0382513661202186,0.35,N2,FigS2a,0.015036297738638836,15.036297738638837
Full,0.25,43.4,984.2105263157895,1.0160427807486632,0.35,N2,FigS2a,0.01047544873937526,10.475448739375262
Full,0.25,43.4,1005.2631578947369,0.9947643979057591,0.35,N2,FigS2a,0.007488552647704352,7.488552647704352
Full,0.25,43.4,1026.3157894736842,0.9743589743589745,0.35,N2,FigS2a,0.0054748033848795825,5.474803384879582
Full,0.25,43.4,1047.3684210526317,0.9547738693467336,0.35,N2,FigS2a,0.004080215680546332,4.080215680546332
Full,0.25,43.4,1068.421052631579,0.9359605911330049,0.35,N2,FigS2a,0.003090604544217948,3.090604544217948
Full,0.25,43.4,1089.4736842105262,0.9178743961352658,0.35,N2,FigS2a,0.0023729517722694137,2.372951772269414
Full,0.25,43.4,1110.5263157894738,0.9004739336492891,0.35,N2,FigS2a,0.001842518332966128,1.842518332966128
Full,0.25,43.4,1131.578947368421,0.8837209302325582,0.35,N2,FigS2a,0.0014439771246439969,1.443977124643997
Full,0.25,43.4,1152.6315789473683,0.8675799086757991,0.35,N2,FigS2a,0.0011402881917624123,1.1402881917624124
Full,0.25,43.4,1173.6842105263158,0.852017937219731,0.35,N2,FigS2a,0.0009061076833742285,0.9061076833742285
Full,0.25,43.4,1194.7368421052631,0.8370044052863437,0.35,N2,FigS2a,0.0007237033127589984,0.7237033127589985
Full,0.25,43.4,1215.7894736842104,0.8225108225108226,0.35,N2,FigS2a,0.0005804111438284954,0.5804111438284955
Full,0.25,43.4,1236.842105263158,0.8085106382978723,0.35,N2,FigS2a,0.00046703879082400976,0.4670387908240098
Full,0.25,43.4,1257.8947368421054,0.7949790794979078,0.35,N2,FigS2a,0.00037679652130365827,0.37679652130365826
Full,0.25,43.4,1278.9473684210527,0.7818930041152263,0.35,N2,FigS2a,0.0003046056550726389,0.30460565507263887
Full,0.25,43.4,1300.0,0.7692307692307693,0.35,N2,FigS2a,0.0002466147949565065,0.24661479495650648
Full,0.0,20.0,900.0,1.1111111111111112,1.0,N2,FigS2b,0.9170890199560361,917.089019956036
Full,0.0,20.0,926.3157894736842,1.0795454545454546,1.0,N2,FigS2b,0.5490258768527648,549.0258768527648
Full,0.0,20.0,952.6315789473684,1.0497237569060773,1.0,N2,FigS2b,0.3413339081152188,341.3339081152188
Full,0.0,20.0,978.9473684210526,1.021505376344086,1.0,N2,FigS2b,0.21952289889659068,219.52289889659068
Full,0.0,20.0,1005.2631578947369,0.9947643979057591,1.0,N2,FigS2b,0.14553268392377136,145.53268392377137
Full,0.0,20.0,1031.578947368421,0.9693877551020408,1.0,N2,FigS2b,0.09910544941731625,99.10544941731625
Full,0.0,20.0,1057.8947368421052,0.945273631840796,1.0,N2,FigS2b,0.06904771849630752,69.04771849630751
Full,0.0,20.0,1084.2105263157894,0.9223300970873788,1.0,N2,FigS2b,0.04895662725862274,48.95662725862274
Full,0.0,20.0,1110.5263157894738,0.9004739336492891,1.0,N2,FigS2b,0.035068204221048054,35.068204221048056
Full,0.0,20.0,1136.842105263158,0.8796296296296297,1.0,N2,FigS2b,0.0251776216742723,25.1776216742723
Full,0.0,20.0,1163.157894736842,0.8597285067873304,1.0,N2,FigS2b,0.018032221300596354,18.032221300596355
Full,0.0,20.0,1189.4736842105262,0.84070796460177,1.0,N2,FigS2b,0.012881942217425,12.881942217425001
Full,0.0,20.0,1215.7894736842104,0.8225108225108226,1.0,N2,FigS2b,0.009200881000312102,9.200881000312101
Full,0.0,20.0,1242.1052631578948,0.8050847457627118,1.0,N2,FigS2b,0.006586872437913242,6.586872437913242
Full,0.0,20.0,1268.421052631579,0.7883817427385892,1.0,N2,FigS2b,0.004735109457360234,4.735109457360235
Full,0.0,20.0,1294.7368421052631,0.7723577235772358,1.0,N2,FigS2b,0.0034220444172218083,3.4220444172218083
Full,0.0,20.0,1321.0526315789473,0.7569721115537849,1.0,N2,FigS2b,0.0024879169038256625,2.4879169038256626
Full,0.0,20.0,1347.3684210526317,0.7421875,1.0,N2,FigS2b,0.0018202612483981335,1.8202612483981335
Full,0.0,20.0,1373.6842105263158,0.7279693486590038,1.0,N2,FigS2b,0.00134047044732736,1.3404704473273599
Full,0.0,20.0,1400.0,0.7142857142857143,1.0,N2,FigS2b,0.0009936853847506133,0.9936853847506133
Full,0.1,20.0,900.0,1.1111111111111112,1.0,N2,FigS2b,0.07859655683403588,78.59655683403588
Full,0.1,20.0,926.3157894736842,1.0795454545454546,1.0,N2,FigS2b,0.047701032061165265,47.701032061165265
Full,0.1,20.0,952.6315789473684,1.0497237569060773,1.0,N2,FigS2b,0.03036727156678717,30.36727156678717
Full,0.1,20.0,978.9473684210526,1.021505376344086,1.0,N2,FigS2b,0.020130147229707768,20.130147229707767
Full,0.1,20.0,1005.2631578947369,0.9947643979057591,1.0,N2,FigS2b,0.013801949342777581,13.801949342777581
Full,0.1,20.0,1031.578947368421,0.9693877551020408,1.0,N2,FigS2b,0.009729297174321817,9.729297174321816
Full,0.1,20.0,1057.8947368421052,0.945273631840796,1.0,N2,FigS2b,0.007014870575735778,7.014870575735778
Full,0.1,20.0,1084.2105263157894,0.9223300970873788,1.0,N2,FigS2b,0.005150943527373,5.150943527373
Full,0.1,20.0,1110.5263157894738,0.9004739336492891,1.0,N2,FigS2b,0.003838449215601848,3.8384492156018477
Full,0.1,20.0,1136.842105263158,0.8796296296296297,1.0,N2,FigS2b,0.0028945623392795015,2.8945623392795015
Full,0.1,20.0,1163.157894736842,0.8597285067873304,1.0,N2,FigS2b,0.002203629123019376,2.203629123019376
Full,0.1,20.0,1189.4736842105262,0.84070796460177,1.0,N2,FigS2b,0.0016902415637419918,1.6902415637419919
Full,0.1,20.0,1215.7894736842104,0.8225108225108226,1.0,N2,FigS2b,0.0013039330121845643,1.3039330121845643
Full,0.1,20.0,1242.1052631578948,0.8050847457627118,1.0,N2,FigS2b,0.0010101790816409114,1.0101790816409115
Full,0.1,20.0,1268.421052631579,0.7883817427385892,1.0,N2,FigS2b,0.000784919206317281,0.784919206317281
Full,0.1,20.0,1294.7368421052631,0.7723577235772358,1.0,N2,FigS2b,0.0006110695239943682,0.6110695239943682
Full,0.1,20.0,1321.0526315789473,0.7569721115537849,1.0,N2,FigS2b,0.0004763049497602929,0.4763049497602929
Full,0.1,20.0,1347.3684210526317,0.7421875,1.0,N2,FigS2b,0.00037156009247133506,0.37156009247133504
Full,0.1,20.0,1373.6842105263158,0.7279693486590038,1.0,N2,FigS2b,0.0002900637599180724,0.2900637599180724
Full,0.1,20.0,1400.0,0.7142857142857143,1.0,N2,FigS2b,0.00022666693012800322,0.22666693012800324
Full,0.25,20.0,900.0,1.1111111111111112,1.0,N2,FigS2b,0.06067749865637822,60.67749865637822
Full,0.25,20.0,926.3157894736842,1.0795454545454546,1.0,N2,FigS2b,0.033824190483935195,33.8241904839352
Full,0.25,20.0,952.6315789473684,1.0497237569060773,1.0,N2,FigS2b,0.019841002416279077,19.84100241627908
Full,0.25,20.0,978.9473684210526,1.021505376344086,1.0,N2,FigS2b,0.012175589922898083,12.175589922898084
Full,0.25,20.0,1005.2631578947369,0.9947643979057591,1.0,N2,FigS2b,0.007768733325675801,7.768733325675801
Full,0.25,20.0,1031.578947368421,0.9693877551020408,1.0,N2,FigS2b,0.005122282043058105,5.122282043058106
Full,0.25,20.0,1057.8947368421052,0.945273631840796,1.0,N2,FigS2b,0.0034697567334161595,3.4697567334161596
Full,0.25,20.0,1084.2105263157894,0.9223300970873788,1.0,N2,FigS2b,0.0024024638806438062,2.4024638806438063
Full,0.25,20.0,1110.5263157894738,0.9004739336492891,1.0,N2,FigS2b,0.0016932812594248944,1.6932812594248943
Full,0.25,20.0,1136.842105263158,0.8796296296296297,1.0,N2,FigS2b,0.0012108605012551626,1.2108605012551625
Full,0.25,20.0,1163.157894736842,0.8597285067873304,1.0,N2,FigS2b,0.0008763195866404537,0.8763195866404537
Full,0.25,20.0,1189.4736842105262,0.84070796460177,1.0,N2,FigS2b,0.0006406088060614845,0.6406088060614845
Full,0.25,20.0,1215.7894736842104,0.8225108225108226,1.0,N2,FigS2b,0.0004723198969299199,0.4723198969299199
Full,0.25,20.0,1242.1052631578948,0.8050847457627118,1.0,N2,FigS2b,0.0003508056154968905,0.3508056154968905
Full,0.25,20.0,1268.421052631579,0.7883817427385892,1.0,N2,FigS2b,0.00026222558811985316,0.26222558811985314
Full,0.25,20.0,1294.7368421052631,0.7723577235772358,1.0,N2,FigS2b,0.00019712674286016877,0.19712674286016876
Full,0.25,20.0,1321.0526315789473,0.7569721115537849,1.0,N2,FigS2b,0.00014896204464549362,0.14896204464549362
Full,0.25,20.0,1347.3684210526317,0.7421875,1.0,N2,FigS2b,0.00011313670569523248,0.11313670569523249
Full,0.25,20.0,1373.6842105263158,0.7279693486590038,1.0,N2,FigS2b,8.638405898560037e-05,0.08638405898560036
Full,0.25,20.0,1400.0,0.7142857142857143,1.0,N2,FigS2b,6.635816398394036e-05,0.06635816398394036
Reduced,0.0,1.2,1050.0,0.9523809523809523,1.0,N2,,3.852031157568637,3852.031157568637
Reduced,0.0,1.2,1100.0,0.9090909090909091,1.0,N2,,1.1411114368089164,1141.1114368089163
Reduced,0.0,1.2,1150.0,0.8695652173913043,1.0,N2,,0.3652068205442083,365.20682054420826
Reduced,0.0,1.2,1200.0,0.8333333333333334,1.0,N2,,0.1265204064054818,126.5204064054818
Reduced,0.0,1.2,1250.0,0.8,1.0,N2,,0.048368380585149924,48.36838058514992
Reduced,0.0,1.2,1300.0,0.7692307692307693,1.0,N2,,0.02068901375677512,20.689013756775122
Reduced,0.0,1.2,1350.0,0.7407407407407407,1.0,N2,,0.030951036697525115,30.951036697525115
Reduced,0.0,1.2,1400.0,0.7142857142857143,1.0,N2,,0.010970782121964244,10.970782121964245
Reduced,0.0,1.2,1450.0,0.6896551724137931,1.0,N2,,0.007962355608925198,7.962355608925198
Reduced,0.0,1.2,1500.0,0.6666666666666666,1.0,N2,,0.0023239297922284198,2.32392979222842
Reduced,0.0,1.2,1550.0,0.6451612903225806,1.0,N2,,0.0016044423363067613,1.6044423363067613
Reduced,0.0,1.2,1600.0,0.625,1.0,N2,,0.0011998688221634291,1.199868822163429
Reduced,0.0,1.2,1650.0,0.6060606060606061,1.0,N2,,0.0009510085193436362,0.9510085193436362
Reduced,0.0,1.2,1700.0,0.5882352941176471,1.0,N2,,0.0007960826611178665,0.7960826611178665
Reduced,0.0,1.2,1750.0,0.5714285714285714,1.0,N2,,0.0007116057017184186,0.7116057017184186
Reduced,0.0,1.2,1800.0,0.5555555555555556,1.0,N2,,0.0006813852454263952,0.6813852454263952
Reduced,0.0,1.2,1850.0,0.5405405405405406,1.0,N2,,0.003620558720614517,3.6205587206145173
Reduced,0.0,1.2,1900.0,0.5263157894736842,1.0,N2,,0.0037299454964961312,3.729945496496131
Reduced,0.0,1.2,1950.0,0.5128205128205128,1.0,N2,,0.006192502432834154,6.192502432834154
Reduced,0.0,1.2,2000.0,0.5,1.0,N2,,0.003983872366820532,3.9838723668205316
Reduced,0.0,10.0,1050.0,0.9523809523809523,1.0,N2,,0.5260441861280041,526.0441861280041
Reduced,0.0,10.0,1100.0,0.9090909090909091,1.0,N2,,0.16702319158636855,167.02319158636854
Reduced,0.0,10.0,1150.0,0.8695652173913043,1.0,N2,,0.05889499948129871,58.89499948129871
Reduced,0.0,10.0,1200.0,0.8333333333333334,1.0,N2,,0.02277827651617156,22.77827651617156
Reduced,0.0,10.0,1250.0,0.8,1.0,N2,,0.009564542060253528,9.564542060253528
Reduced,0.0,10.0,1300.0,0.7692307692307693,1.0,N2,,0.004325470883998752,4.325470883998753
Reduced,0.0,10.0,1350.0,0.7407407407407407,1.0,N2,,0.0020941491437047773,2.0941491437047772
Reduced,0.0,10.0,1400.0,0.7142857142857143,1.0,N2,,0.0010803883499822242,1.0803883499822242
Reduced,0.0,10.0,1450.0,0.6896551724137931,1.0,N2,,0.0005915907473857271,0.5915907473857271
Reduced,0.0,10.0,1500.0,0.6666666666666666,1.0,N2,,0.00034269306710655147,0.34269306710655145
Reduced,0.0,10.0,1550.0,0.6451612903225806,1.0,N2,,0.00020870947162654588,0.20870947162654588
Reduced,0.0,10.0,1600.0,0.625,1.0,N2,,0.00013303649689851618,0.13303649689851618
Reduced,0.0,10.0,1650.0,0.6060606060606061,1.0,N2,,8.828715095769101e-05,0.08828715095769102
Reduced,0.0,10.0,1700.0,0.5882352941176471,1.0,N2,,6.06932012050794e-05,0.0606932012050794
Reduced,0.0,10.0,1750.0,0.5714285714285714,1.0,N2,,4.303007655438704e-05,0.043030076554387044
Reduced,0.0,10.0,1800.0,0.5555555555555556,1.0,N2,,3.1342961051939174e-05,0.03134296105193917
Reduced,0.0,10.0,1850.0,0.5405405405405406,1.0,N2,,2.338560092423193e-05,0.02338560092423193
Reduced,0.0,10.0,1900.0,0.5263157894736842,1.0,N2,,1.7843562230115483e-05,0.017843562230115483
Reduced,0.0,10.0,1950.0,0.5128205128205128,1.0,N2,,1.4463434341785793e-05,0.014463434341785793
Reduced,0.0,10.0,2000.0,0.5,1.0,N2,,1.3725907279737877e-05,0.013725907279737876
Reduced,0.05,1.2,1050.0,0.9523809523809523,1.0,N2,,0.1060176933691936,106.01769336919361
Reduced,0.05,1.2,1100.0,0.9090909090909091,1.0,N2,,0.03777851496664038,37.77851496664038
Reduced,0.05,1.2,1150.0,0.8695652173913043,1.0,N2,,0.016195078187915747,16.195078187915747
Reduced,0.05,1.2,1200.0,0.8333333333333334,1.0,N2,,0.008077768679497397,8.077768679497396
Reduced,0.05,1.2,1250.0,0.8,1.0,N2,,0.004551060655877383,4.551060655877383
Reduced,0.05,1.2,1300.0,0.7692307692307693,1.0,N2,,0.0028234367106738517,2.823436710673852
Reduced,0.05,1.2,1350.0,0.7407407407407407,1.0,N2,,0.009763200370549117,9.763200370549118
Reduced,0.05,1.2,1400.0,0.7142857142857143,1.0,N2,,0.008224509478066265,8.224509478066265
Reduced,0.05,1.2,1450.0,0.6896551724137931,1.0,N2,,0.00721020513781497,7.21020513781497
Reduced,0.05,1.2,1500.0,0.6666666666666666,1.0,N2,,0.0013333805182749604,1.3333805182749603
Reduced,0.05,1.2,1550.0,0.6451612903225806,1.0,N2,,0.0010348269792832666,1.0348269792832667
Reduced,0.05,1.2,1600.0,0.625,1.0,N2,,0.0008779140790698345,0.8779140790698345
Reduced,0.05,1.2,1650.0,0.6060606060606061,1.0,N2,,0.0007682860820828589,0.768286082082859
Reduced,0.05,1.2,1700.0,0.5882352941176471,1.0,N2,,0.0007044187581923975,0.7044187581923975
Reduced,0.05,1.2,1750.0,0.5714285714285714,1.0,N2,,0.0006795804770330653,0.6795804770330653
Reduced,0.05,1.2,1800.0,0.5555555555555556,1.0,N2,,0.0008424181551926211,0.8424181551926211
Reduced,0.05,1.2,1850.0,0.5405405405405406,1.0,N2,,0.003199237353503524,3.199237353503524
Reduced,0.05,1.2,1900.0,0.5263157894736842,1.0,N2,,0.011919684961228897,11.919684961228898
Reduced,0.05,1.2,1950.0,0.5128205128205128,1.0,N2,,0.002985881174326928,2.985881174326928
Reduced,0.05,1.2,2000.0,0.5,1.0,N2,,0.0031885134854252577,3.1885134854252577
Reduced,0.05,10.0,1050.0,0.9523809523809523,1.0,N2,,0.05220783132412095,52.207831324120946
Reduced,0.05,10.0,1100.0,0.9090909090909091,1.0,N2,,0.022231356434013944,22.231356434013943
Reduced,0.05,10.0,1150.0,0.8695652173913043,1.0,N2,,0.010166434690382026,10.166434690382026
Reduced,0.05,10.0,1200.0,0.8333333333333334,1.0,N2,,0.004885504590685831,4.885504590685831
Reduced,0.05,10.0,1250.0,0.8,1.0,N2,,0.0024421173905148845,2.4421173905148845
Reduced,0.05,10.0,1300.0,0.7692307692307693,1.0,N2,,0.0012767348107425279,1.2767348107425278
Reduced,0.05,10.0,1350.0,0.7407407407407407,1.0,N2,,0.000705919836118397,0.705919836118397
Reduced,0.05,10.0,1400.0,0.7142857142857143,1.0,N2,,0.0004148493479470675,0.4148493479470675
Reduced,0.05,10.0,1450.0,0.6896551724137931,1.0,N2,,0.00025826149704961406,0.25826149704961404
Reduced,0.05,10.0,1500.0,0.6666666666666666,1.0,N2,,0.0001690303761795569,0.1690303761795569
Reduced,0.05,10.0,1550.0,0.6451612903225806,1.0,N2,,0.00011526127548331858,0.11526127548331858
Reduced,0.05,10.0,1600.0,0.625,1.0,N2,,8.09619402630159e-05,0.0809619402630159
Reduced,0.05,10.0,1650.0,0.6060606060606061,1.0,N2,,5.826656046555585e-05,0.05826656046555585
Reduced,0.05,10.0,1700.0,0.5882352941176471,1.0,N2,,4.2769736108042966e-05,0.042769736108042966
Reduced,0.05,10.0,1750.0,0.5714285714285714,1.0,N2,,3.194461393655546e-05,0.03194461393655546
Reduced,0.05,10.0,1800.0,0.5555555555555556,1.0,N2,,2.4245655142571347e-05,0.024245655142571345
Reduced,0.05,10.0,1850.0,0.5405405405405406,1.0,N2,,1.869588600760396e-05,0.01869588600760396
Reduced,0.05,10.0,1900.0,0.5263157894736842,1.0,N2,,1.4656548012495324e-05,0.014656548012495324
Reduced,0.05,10.0,1950.0,0.5128205128205128,1.0,N2,,1.2827649116158402e-05,0.012827649116158402
Reduced,0.05,10.0,2000.0,0.5,1.0,N2,,1.228500820242894e-05,0.01228500820242894
Reduced,0.3,1.2,1000.0,1.0,1.0,N2,,0.0037780469081663726,3.7780469081663726
Reduced,0.3,1.2,1052.6315789473683,0.9500000000000001,1.0,N2,,0.0016256119965274251,1.6256119965274252
Reduced,0.3,1.2,1105.2631578947369,0.9047619047619048,1.0,N2,,0.0009016555644207488,0.9016555644207488
Reduced,0.3,1.2,1157.8947368421052,0.8636363636363636,1.0,N2,,0.0005657054601624949,0.5657054601624949
Reduced,0.3,1.2,1210.5263157894738,0.8260869565217391,1.0,N2,,0.0003839759177503437,0.38397591775034373
Reduced,0.3,1.2,1263.157894736842,0.7916666666666666,1.0,N2,,0.0002756026691520459,0.2756026691520459
Reduced,0.3,1.2,1315.7894736842104,0.7600000000000001,1.0,N2,,0.00020636705258001193,0.20636705258001192
Reduced,0.3,1.2,1368.421052631579,0.7307692307692307,1.0,N2,,0.00016395615275913806,0.16395615275913805
Reduced,0.3,1.2,1421.0526315789473,0.7037037037037037,1.0,N2,,0.005203844842849516,5.203844842849516
Reduced,0.3,1.2,1473.6842105263158,0.6785714285714286,1.0,N2,,0.005790029482746302,5.790029482746301
Reduced,0.3,1.2,1526.3157894736842,0.6551724137931034,1.0,N2,,0.0058153007080561,5.8153007080561
Reduced,0.3,1.2,1578.9473684210525,0.6333333333333334,1.0,N2,,0.004130854535230862,4.130854535230862
Reduced,0.3,1.2,1631.578947368421,0.6129032258064516,1.0,N2,,0.0038192444529792317,3.8192444529792318
Reduced,0.3,1.2,1684.2105263157896,0.59375,1.0,N2,,0.004593300975568268,4.593300975568268
Reduced,0.3,1.2,1736.842105263158,0.5757575757575758,1.0,N2,,0.011845496160152484,11.845496160152484
Reduced,0.3,1.2,1789.4736842105262,0.5588235294117647,1.0,N2,,0.003055672458948087,3.055672458948087
Reduced,0.3,1.2,1842.1052631578946,0.5428571428571429,1.0,N2,,0.0067041448917476935,6.704144891747694
Reduced,0.3,1.2,1894.7368421052631,0.5277777777777778,1.0,N2,,0.002811009371010005,2.811009371010005
Reduced,0.3,1.2,1947.3684210526317,0.5135135135135135,1.0,N2,,0.0038480930312963014,3.8480930312963015
Reduced,0.3,1.2,2000.0,0.5,1.0,N2,,0.0025230272028096672,2.523027202809667
Reduced,0.3,10.0,1000.0,1.0,1.0,N2,,0.01331922454575072,13.31922454575072
Reduced,0.3,10.0,1052.6315789473683,0.9500000000000001,1.0,N2,,0.004162966633631606,4.162966633631606
Reduced,0.3,10.0,1105.2631578947369,0.9047619047619048,1.0,N2,,0.0013654348006228755,1.3654348006228756
Reduced,0.3,10.0,1157.8947368421052,0.8636363636363636,1.0,N2,,0.0004649630399083471,0.46496303990834714
Reduced,0.3,10.0,1210.5263157894738,0.8260869565217391,1.0,N2,,0.00018003095036881278,0.18003095036881278
Reduced,0.3,10.0,1263.157894736842,0.7916666666666666,1.0,N2,,9.088277898935111e-05,0.09088277898935111
Reduced,0.3,10.0,1315.7894736842104,0.7600000000000001,1.0,N2,,5.475978042488894e-05,0.05475978042488894
Reduced,0.3,10.0,1368.421052631579,0.7307692307692307,1.0,N2,,3.641038762263697e-05,0.03641038762263697
Reduced,0.3,10.0,1421.0526315789473,0.7037037037037037,1.0,N2,,2.5810518977254294e-05,0.025810518977254292
Reduced,0.3,10.0,1473.6842105263158,0.6785714285714286,1.0,N2,,1.916992695198624e-05,0.01916992695198624
Reduced,0.3,10.0,1526.3157894736842,0.6551724137931034,1.0,N2,,1.4781653877478589e-05,0.014781653877478589
Reduced,0.3,10.0,1578.9473684210525,0.6333333333333334,1.0,N2,,1.2025130815980753e-05,0.012025130815980754
Reduced,0.3,10.0,1631.578947368421,0.6129032258064516,1.0,N2,,9.79222764304147e-06,0.00979222764304147
Reduced,0.3,10.0,1684.2105263157896,0.59375,1.0,N2,,8.130500160952865e-06,0.008130500160952864
Reduced,0.3,10.0,1736.842105263158,0.5757575757575758,1.0,N2,,6.8627013934543e-06,0.0068627013934543
Reduced,0.3,10.0,1789.4736842105262,0.5588235294117647,1.0,N2,,5.874087122837238e-06,0.005874087122837238
Reduced,0.3,10.0,1842.1052631578946,0.5428571428571429,1.0,N2,,5.086902973835203e-06,0.005086902973835203
Reduced,0.3,10.0,1894.7368421052631,0.5277777777777778,1.0,N2,,4.453823556152522e-06,0.004453823556152522
Reduced,0.3,10.0,1947.3684210526317,0.5135135135135135,1.0,N2,,3.9448432975259445e-06,0.003944843297525945
Reduced,0.3,10.0,2000.0,0.5,1.0,N2,,3.7111319013015356e-06,0.0037111319013015355
Reduced,0.7,1.2,900.0,1.1111111111111112,1.0,N2,,0.1624740530964199,162.4740530964199
Reduced,0.7,1.2,947.3684210526316,1.0555555555555556,1.0,N2,,0.0035140992117510023,3.5140992117510024
Reduced,0.7,1.2,994.7368421052631,1.0052910052910053,1.0,N2,,0.0005965961897438174,0.5965961897438173
Reduced,0.7,1.2,1042.1052631578948,0.9595959595959596,1.0,N2,,0.00029785115298657883,0.2978511529865788
Reduced,0.7,1.2,1089.4736842105262,0.9178743961352658,1.0,N2,,0.00018592465623877956,0.18592465623877957
Reduced,0.7,1.2,1136.842105263158,0.8796296296296297,1.0,N2,,0.0001298257569074921,0.12982575690749212
Reduced,0.7,1.2,1184.2105263157896,0.8444444444444443,1.0,N2,,9.733339837198583e-05,0.09733339837198583
Reduced,0.7,1.2,1231.578947368421,0.811965811965812,1.0,N2,,7.688314417906219e-05,0.0768831441790622
Reduced,0.7,1.2,1278.9473684210527,0.7818930041152263,1.0,N2,,6.327303028336483e-05,0.06327303028336484
Reduced,0.7,1.2,1326.3157894736842,0.753968253968254,1.0,N2,,5.37509988595075e-05,0.0537509988595075
Reduced,0.7,1.2,1373.6842105263158,0.7279693486590038,1.0,N2,,4.689420271784064e-05,0.04689420271784064
Reduced,0.7,1.2,1421.0526315789475,0.7037037037037036,1.0,N2,,4.182908733738022e-05,0.04182908733738022
Reduced,0.7,1.2,1468.421052631579,0.6810035842293907,1.0,N2,,3.810546146055693e-05,0.038105461460556926
Reduced,0.7,1.2,1515.7894736842104,0.6597222222222223,1.0,N2,,3.541281150875195e-05,0.03541281150875195
Reduced,0.7,1.2,1563.157894736842,0.6397306397306397,1.0,N2,,3.3209854596889206e-05,0.03320985459688921
Reduced,0.7,1.2,1610.5263157894738,0.6209150326797386,1.0,N2,,3.134372355838531e-05,0.03134372355838531
Reduced,0.7,1.2,1657.8947368421054,0.6031746031746031,1.0,N2,,2.997564464361389e-05,0.02997564464361389
Reduced,0.7,1.2,1705.2631578947369,0.5864197530864197,1.0,N2,,2.8558769475188282e-05,0.028558769475188282
Reduced,0.7,1.2,1752.6315789473683,0.5705705705705706,1.0,N2,,2.771085651142303e-05,0.027710856511423028
Reduced,0.7,1.2,1800.0,0.5555555555555556,1.0,N2,,2.7078078046088253e-05,0.027078078046088253
Reduced,0.7,10.0,900.0,1.1111111111111112,1.0,N2,,0.0881904577662769,88.19045776627691
Reduced,0.7,10.0,947.3684210526316,1.0555555555555556,1.0,N2,,0.024825234476001812,24.825234476001814
Reduced,0.7,10.0,994.7368421052631,1.0052910052910053,1.0,N2,,0.007679396803735889,7.679396803735889
Reduced,0.7,10.0,1042.1052631578948,0.9595959595959596,1.0,N2,,0.002512774966521974,2.5127749665219743
Reduced,0.7,10.0,1089.4736842105262,0.9178743961352658,1.0,N2,,0.0008166777273019106,0.8166777273019106
Reduced,0.7,10.0,1136.842105263158,0.8796296296296297,1.0,N2,,0.00022685683842429603,0.22685683842429602
Reduced,0.7,10.0,1184.2105263157896,0.8444444444444443,1.0,N2,,4.609585381903239e-05,0.04609585381903239
Reduced,0.7,10.0,1231.578947368421,0.811965811965812,1.0,N2,,1.8513537863180905e-05,0.018513537863180905
Reduced,0.7,10.0,1278.9473684210527,0.7818930041152263,1.0,N2,,1.1159658639882972e-05,0.011159658639882972
