mechanism,config,distance_cm,T_K,X_NH3,X_H2O,X_NO,X_N2O,X_OH,X_H2,X_O2,X_N2
Reduced,pure_NH3_phi0.9,0.35156250000000006,1863.3827407781314,0.0010778325633322484,0.2775161640971152,0.002148225924000371,0.0011754588767034942,0.00281226889095958,,0.018853221390843167,0.6918597494587221
Reduced,pure_NH3_phi0.9,0.35351562500000006,1865.6085318382795,0.0009392219568251811,0.27783775283698664,0.0021998818619585175,0.0010982408301762792,0.0028898442887517364,,0.01858219490353416,0.6919953220455071
Reduced,pure_NH3_phi0.9,0.35546875000000006,1867.6465127642907,0.0008178644809280449,0.27813019760611,0.0022480184580145656,0.0010238215137917035,0.002961543851154006,,0.018336101314873492,0.692118976936631
Reduced,pure_NH3_phi0.9,0.35742187500000006,1869.5130670324659,0.0007117816394229893,0.27839612394032875,0.002292648069242186,0.0009524527237005704,0.0030273926568572316,,0.01811308598498763,0.6922316994030555
Reduced,pure_NH3_phi0.9,0.35937500000000006,1871.2237139968738,0.0006191782050865935,0.27863800195381005,0.0023338320545105654,0.0008843241042963887,0.0030874888415963666,,0.017911332804307647,0.6923344174263815
Reduced,pure_NH3_phi0.9,0.36132812500000006,1872.7930271140708,0.0005384355611308194,0.2788581384336272,0.00237167239560327,0.0008195669541174766,0.003141991475358135,,0.017729082652435727,0.6924279997064797
Reduced,pure_NH3_phi0.9,0.36328125000000006,1874.2345847135057,0.00046810249923598764,0.27905867335234236,0.0024063033125568244,0.0007582591726530085,0.0031911086356812986,,0.01756464832698918,0.6925132551164321
Reduced,pure_NH3_phi0.9,0.36523437500000006,1875.5609490880406,0.0004068842933811263,0.2792415801031421,0.0024378832544088083,0.0007004309504324393,0.003235086076223147,,0.01741642602127721,0.6925909333246594
Reduced,pure_NH3_phi0.9,0.36718750000000006,1876.7836693949348,0.0003536307158643468,0.2794086688014435,0.002466587536203402,0.0006460708499640203,0.0032741967510892126,,0.017282903562027507,0.6926617263320045
Reduced,pure_NH3_phi0.9,0.36914062500000006,1877.9133039049916,0.0003073235006963724,0.2795615920771054,0.002492601786836803,0.0005951319838327767,0.003308731318400442,,0.017162665717788357,0.6927262707079049
Reduced,pure_NH3_phi0.9,0.37109375000000006,1878.9594574740302,0.0002670635875233423,0.27970185290658334,0.002516116273569838,0.0005475380649196849,0.0033389896034769755,,0.01705439695965829,0.6927851503547339
Reduced,pure_NH3_phi0.9,0.37500000000000006,1880.8275153984123,0.00020230289049506317,0.27994848995371047,0.0025562185689916176,0.00046208086533007937,0.003387584465405521,,0.016870109482725795,0.6928875239606308
Reduced,pure_NH3_phi0.9,0.37890625000000006,1882.4569615539885,0.0001533717582730145,0.280159312297158,0.0025886157484362295,0.0003884822405591492,0.0034227664852575193,,0.016720104616413923,0.692973220844532
Reduced,pure_NH3_phi0.9,0.38281250000000006,1883.895076431804,0.00011637669214330447,0.28034170310418116,0.0026146485004752335,0.0003255700275390875,0.0034467787622895116,,0.01659737031618268,0.6930452761253839
Reduced,pure_NH3_phi0.9,0.38671875,1885.1795131295062,8.835778576212658e-05,0.2805015466829738,0.002635490448567298,0.0002721249209333314,0.00346163006883738,,0.016496184285966886,0.6931061867326924
Reduced,pure_NH3_phi0.9,0.390625,1886.3400773608705,6.707384893627211e-05,0.28064350057370213,0.002652140100331239,0.00022695420014380414,0.003469067897211117,,0.016411933393524054,0.6931579990873458
Reduced,pure_NH3_phi0.9,0.3984375,1888.3603098571061,3.961563888591059e-05,0.2808847880879271,0.0026753563238879926,0.00015807530792030105,0.003466142500028377,,0.01628317625905396,0.6932393573479668
Reduced,pure_NH3_phi0.9,0.40625,1890.110669578854,2.360396907849698e-05,0.28108940546277544,0.0026900878777911036,0.00010975442799720423,0.003448583560333592,,0.016186807510249958,0.6933010296436025
Reduced,pure_NH3_phi0.9,0.4140625,1891.6701276774327,1.4189135218126022e-05,0.28126936179829903,0.002699438099238925,7.610040818124917e-05,0.003422284113537767,,0.016110618664248406,0.6933493355704574
Reduced,pure_NH3_phi0.9,0.421875,1893.0883182996683,8.603499196128179e-06,0.28143199708209493,0.002705380963480246,5.2759852916758854e-05,0.003391028745496029,,0.016047250602479905,0.6933884715058312
Reduced,pure_NH3_phi0.9,0.42968750000000006,1894.3970555616659,5.258565429573997e-06,0.281581838473378,0.0027091623918312244,3.6603055555268944e-05,0.0033571903074315424,,0.015992298035472145,0.6934212310881152
Reduced,pure_NH3_phi0.9,0.43750000000000006,1895.6172802670317,3.235237046931677e-06,0.2817217269513628,0.002711567957874111,2.5418591339722265e-05,0.003322228266269538,,0.01594312515765372,0.6934494828503907
Reduced,pure_NH3_phi0.9,0.44531250000000006,1896.7632316897025,1.9965349073071307e-06,0.2818534918929287,0.00271309468478997,1.7659989716165046e-05,0.0032870257267848674,,0.015898144208884437,0.6934744850407534
Reduced,pure_NH3_phi0.9,0.45312500000000006,1897.8449599410123,1.2249073126082058e-06,0.2819783520945131,0.0027140592565042536,1.2251251670848576e-05,0.0032521104301691285,,0.01585638252695443,0.6934970929100469
Reduced,pure_NH3_phi0.9,0.46875000000000006,1899.8379303251515,5.105636413204802e-07,0.2822098805324647,0.0027149142461206904,6.2375299335891725e-06,0.0031841101222610697,,0.015780665224065984,0.6935368930513087
Reduced,pure_NH3_phi0.9,0.4843750000000001,1901.6470428596717,2.1856771469413137e-07,0.28242173257916725,0.002715159212283794,3.2566837591943337e-06,0.0031193552436394574,,0.015712683357642143,0.6935721418955717
Reduced,pure_NH3_phi0.9,0.5000000000000001,1903.298568119892,9.606353857763772e-08,0.2826165765931257,0.0027151362232084655,1.7647023168750108e-06,0.003057997846022915,,0.01565115655497745,0.6936041423738638
Reduced,pure_NH3_phi0.9,0.5156250000000001,1904.8122304501517,4.340358385210697e-08,0.28279638727948264,0.0027149965939913183,1.009985919377123e-06,0.0029999291107954545,,0.015595250025336418,0.693633614357513
Reduced,pure_NH3_phi0.9,0.5312500000000001,1906.2038312322397,2.0242861584052613e-08,0.2829627563996024,0.0027148083727124637,6.238186399607442e-07,0.0029449575629686784,,0.015544325517561243,0.6936609915358927
Reduced,pure_NH3_phi0.9,0.5468750000000001,1907.4865286507588,9.830703604520483e-09,0.2831170273091152,0.0027146025170430234,4.236658380536708e-07,0.002892875146790858,,0.015497851983613479,0.693686561018075
Reduced,pure_NH3_phi0.9,0.5625000000000001,1908.6715297379935,5.045635030227174e-09,0.28326036074651423,0.0027143931632870547,3.1826347547521105e-07,0.0028434805129238933,,0.015455371277674795,0.6937105305159113
Reduced,pure_NH3_phi0.9,0.5781250000000002,1909.7685078826953,2.7891776365502274e-09,0.28339377205133154,0.0027141867058588635,2.6147421808912266e-07,0.0027965865085178465,,0.015416482604811214,0.6937330615911594
Reduced,pure_NH3_phi0.9,0.5937500000000002,1910.7858789740355,1.6777744620503432e-09,0.2835181542552688,0.002713985942455665,2.2962309898236912e-07,0.0027520235193666327,,0.01538083304204224,0.6937542866403879
Reduced,pure_NH3_phi0.9,0.6250000000000001,1912.6037649786902,9.590369243803653e-10,0.2837421113030661,0.002713604867518318,2.0317980264640278e-07,0.002669538699808296,,0.015318298882941814,0.6937931525656758
Reduced,pure_NH3_phi0.9,0.6562500000000001,1914.1918433887174,7.361285365978943e-10,0.28393933723776194,0.002713249260628586,1.9136608542937004e-07,0.0025944742650425515,,0.01526489447197281,0.6938279786511675
Reduced,pure_NH3_phi0.9,0.6875000000000001,1915.5880704972253,6.485020522880213e-10,0.28411402499741384,0.002712916868828435,1.8429833252027581e-07,0.002525921514277693,,0.015219012188448271,0.6938593505971367
Reduced,pure_NH3_phi0.9,0.7187500000000001,1916.822759173026,6.006915224028395e-10,0.28426956353205723,0.0027126051504356937,1.7889488960329938e-07,0.002463108764722604,,0.01517937838479789,0.6938877457564071
Reduced,pure_NH3_phi0.9,0.7500000000000001,1917.9203378751422,5.66166450115469e-10,0.28440871534000006,0.002712311785798916,1.741741627635776e-07,0.0024053792654983998,,0.015144974760002521,0.6939135580061888
Reduced,pure_NH3_phi0.9,0.78125,1918.9006505218026,5.371730245916376e-10,0.284533748818636,0.002712034768233141,1.698172128999959e-07,0.0023521718904861814,,0.015114981519086485,0.693937115359687
Reduced,pure_NH3_phi0.9,0.8125,1919.7799296373757,5.112895968469119e-10,0.284646538924336,0.002711772389183139,1.6571754552539555e-07,0.0023030052216558984,,0.01508873487758812,0.6939586930624965
Reduced,pure_NH3_phi0.9,0.84375,1920.57153199518,4.876688425568446e-10,0.2847486445314094,0.002711523201728706,1.6183749288182282e-07,0.0022574649441231436,,0.015065694612248645,0.6939785235715252
Reduced,pure_NH3_phi0.9,0.8750000000000001,1921.2864969234583,4.659490786775728e-10,0.2848413681609348,0.002711285984290791,1.5816252409562632e-07,0.0022151956900104326,,0.015045417719955967,0.6939968042071386
Reduced,pure_NH3_phi0.9,0.9375000000000001,1922.513771761167,4.2766076172484676e-10,0.2850018505733301,0.0027108443458232316,1.5141651212363922e-07,0.0021397015766926497,,0.015012019819245518,0.6940292159798053
Reduced,pure_NH3_phi0.9,1.0000000000000002,1923.544835574287,3.947827448260037e-10,0.28513763052071944,0.002710434848947222,1.4533483269044204e-07,0.0020736104979813294,,0.014985222995704343,0.6940571868663331
Reduced,pure_NH3_phi0.9,1.0625000000000002,1924.420580526689,3.664751455856909e-10,0.285253676041006,0.0027100521943952526,1.3985477605727823e-07,0.0020153731366939816,,0.014963468797384466,0.6940815289416328
Reduced,pure_NH3_phi0.9,1.1250000000000002,1925.1715248818923,3.4202090621519653e-10,0.2853537328513503,0.002709692218006488,1.3491556333498318e-07,0.0019637583693781348,,0.014945626251221287,0.6941028691896801
Reduced,pure_NH3_phi0.9,1.1875,1925.8208244214163,3.208172240047337e-10,0.2854406705345063,0.0027093516065962624,1.3045999203856606e-07,0.0019177796024878878,,0.014930859052825329,0.6941216990905017
Reduced,pure_NH3_phi0.9,1.25,1926.3863034593523,3.0236145865275953e-10,0.28551671806136053,0.0027090276991796726,1.2643576368245267e-07,0.001876637956023562,,0.0149185403114909,0.694138409383798
Reduced,pure_NH3_phi0.9,1.3125000000000002,1926.8818481964622,2.86236106757491e-10,0.2855836273803426,0.002708718346445893,1.227959898223943e-07,0.0018396803610963987,,0.014908195222785255,0.6941533147477477
Reduced,pure_NH3_phi0.9,1.375,1927.3183763419195,2.7209481034138645e-10,0.28564278879501637,0.0027084218119875314,1.1949918369729415e-07,0.0018063685218310849,,0.014899461915385085,0.6941666715942002
Reduced,pure_NH3_phi0.9,1.4375,1927.7045175943736,2.59650071364079e-10,0.2856953132738077,0.002708136704898684,1.165090541553809e-07,0.0017762558304588152,,0.014892064516631961,0.6941786910589954
Reduced,pure_NH3_phi0.9,1.5,1928.0470892500496,2.486624975005338e-10,0.28574209160838937,0.0027078619373714745,1.137946464222953e-07,0.0017489713637002982,,0.014885793715880426,0.6941895485070566
Reduced,pure_NH3_phi0.9,1.625,1928.6173907168984,2.3047274648964688e-10,0.2858205077001855,0.0027073409923692358,1.0912458033939814e-07,0.0017020583866564154,,0.014876124157710807,0.6942082144168273
Reduced,pure_NH3_phi0.9,1.7500000000000002,1929.0831952774188,2.1587444106264246e-10,0.2858847953494837,0.0027068461264182736,1.0519879341236166e-07,0.0016626777019614243,,0.014868788079188545,0.6942237576263173
Reduced,pure_NH3_phi0.9,1.8750000000000002,1929.4674125138968,2.0405074117370867e-10,0.2859379995271453,0.0027063728368224085,1.0188465185157771e-07,0.0016294071560932165,,0.014863161305676853,0.6942368207499305
Reduced,pure_NH3_phi0.9,2.0,1929.7862802262532,1.943895287443796e-10,0.28598231220385467,0.002705917924302153,9.907664515719824e-08,0.0016011632484964268,,0.014858839903622693,0.6942478895625126
Reduced,pure_NH3_phi0.9,2.25,1930.261474538778,1.801602748589567e-10,0.2860489107751192,0.0027050572431740797,9.475133207545021e-08,0.0015574529125494479,,0.014853299461331076,0.6942651638036995
Reduced,pure_NH3_phi0.9,2.5,1930.610353755746,1.7001238215955175e-10,0.28609793358513924,0.002704235847906751,9.150822793553561e-08,0.001524552553868731,,0.01484974884064988,0.6942781408159816
Reduced,pure_NH3_phi0.9,3.0,1931.0360432052223,1.578885082190885e-10,0.2861581755904083,0.0027026901013673097,8.74262527635172e-08,0.0014828548320295358,,0.01484650170819054,0.6942949023089259
Reduced,pure_NH3_phi0.9,3.4999999999999996,1931.2965112796671,1.5086403101571691e-10,0.2861947706784616,0.002701233792084902,8.493638211825407e-08,0.0014573061948372071,,0.014844869043459497,0.6943051809478648
Reduced,pure_NH3_phi0.9,4.25,1931.4990189741904,1.459158859008823e-10,0.2862223830855015,0.0026993967510661274,8.310924424461556e-08,0.001438557869204658,,0.014843528053894,0.6943126577527314
Reduced,pure_NH3_phi0.9,5.0,1931.4990189741904,1.4591588589892842e-10,0.28622238308166886,0.002699396751029981,8.31092442435027e-08,0.001438557869185395,,0.014843528053695237,0.6943126577568249
Optimized,pure_NH3_phi0.9,0.0,298.0,0.193915578069331,0.009309423823129616,2.853246619158522e-08,3.892697603765086e-06,8.412960693074039e-14,,0.16487073362049642,0.6302008759679468
Optimized,pure_NH3_phi0.9,0.015625000000000003,314.01496516231657,0.19157975158888566,0.012564868234333485,3.9168358378272274e-08,5.813035955680674e-06,1.0420155592401713e-13,,0.16381829559868882,0.6301621946032907
Optimized,pure_NH3_phi0.9,0.03125000000000001,334.55850012680264,0.18865531856835477,0.016709051072919076,5.5104918616789014e-08,8.538699308256547e-06,1.9744172765795777e-13,,0.16243910724241944,0.6301392121837862
Optimized,pure_NH3_phi0.9,0.04687500000000001,360.3602570529529,0.1850731777429056,0.021853312466247526,7.863083377281821e-08,1.2311368529794276e-05,4.1296242199957053e-13,,0.16067101049863122,0.6301527991296955
Optimized,pure_NH3_phi0.9,0.06250000000000001,392.0493666912213,0.18078310014033294,0.028074926278132333,1.1316735615089167e-07,1.739752027540965e-05,9.362514344649148e-13,,0.1584560264597507,0.6302349789643725
Optimized,pure_NH3_phi0.9,0.07812500000000001,430.0953171059944,0.17575662114954974,0.03541039688103226,1.638775228690282e-07,2.4076357918257547e-05,2.39501878406448e-12,,0.15574406413301137,0.6304288821254252
Optimized,pure_NH3_phi0.9,0.08593750000000001,451.7102341708622,0.17295330720252827,0.03951298200311871,1.98458608605314e-07,2.8138291024353342e-05,4.2745373543711024e-12,,0.15417992662090826,0.6305864231840598
Optimized,pure_NH3_phi0.9,0.09375000000000001,475.1111030474126,0.16995368871937716,0.04390667604052597,2.4096599664465957e-07,3.2749431657126385e-05,8.137401400269782e-12,,0.15246741209928608,0.6307958112904333
Optimized,pure_NH3_phi0.9,0.1015625,500.30077375852125,0.16675960389789132,0.048585463721212654,2.9327260673742017e-07,3.794952605383983e-05,1.647588808805044e-11,,0.1506025959477586,0.6310652292623212
Optimized,pure_NH3_phi0.9,0.10937500000000001,527.2695787688957,0.16337360558593678,0.05354192280422653,3.576941308618865e-07,4.3777349547439385e-05,3.4808705812974783e-11,,0.14858218680188554,0.6314028991521369
Optimized,pure_NH3_phi0.9,0.11718750000000001,555.9972932973733,0.15979872473831083,0.05876768624459655,4.370721207226138e-07,5.0270656507337003e-05,7.500639187748887e-11,,0.14640343915902482,0.6318169436462696
Optimized,pure_NH3_phi0.9,0.12500000000000003,586.4553101611219,0.15603826300739815,0.06425384940081572,5.348683902469791e-07,5.7466192757066874e-05,1.6194619414863725e-10,,0.1440640648035315,0.6323152748922998
Optimized,pure_NH3_phi0.9,0.13281250000000003,618.60884599379,0.15209562134708188,0.0699913057450028,6.552935669384596e-07,6.539974974255961e-05,3.4641741948091957e-10,,0.14156215027077326,0.6329055127084557
Optimized,pure_NH3_phi0.9,0.13671875000000003,635.3219326325669,0.15005620004610265,0.07295257595402109,7.260401957388491e-07,6.965967217613588e-05,5.074963079336975e-10,,0.14024881379324397,0.633237974445414
Optimized,pure_NH3_phi0.9,0.14062500000000003,652.4544139048062,0.1479715079850672,0.07597461067718829,8.047294697939864e-07,7.412402458472194e-05,7.40300154492354e-10,,0.13889312391310982,0.6335968917044387
Optimized,pure_NH3_phi0.9,0.14453125000000006,670.000751057116,0.145841975460015,0.07905625029576471,8.922731365745054e-07,7.879732229717549e-05,1.0764585870374871e-09,,0.13749491302376254,0.6339831552688542
Optimized,pure_NH3_phi0.9,0.14843750000000006,687.9553433506375,0.1436680190455607,0.08219635960701964,9.897163347601792e-07,8.36840282425227e-05,1.5607088989242135e-09,,0.13605402740928113,0.6343976294859439
Optimized,pure_NH3_phi0.9,0.15234375000000006,706.3125657571403,0.14145003965262698,0.08539383054193321,1.0982682813440067e-06,8.878855527796566e-05,2.2565707772011272e-09,,0.13457032605150956,0.6348411523639438
Optimized,pure_NH3_phi0.9,0.15625000000000003,725.0667981683973,0.1391884208942145,0.08864758398865324,1.2193398904849344e-06,9.411526808327792e-05,3.2540730816306896e-09,,0.13304367968632702,0.6353145358831526
Optimized,pure_NH3_phi0.9,0.16015625,744.2124456374856,0.1368835276903879,0.091956570804845,1.354589281662086e-06,9.966848449987558e-05,4.6805398053151065e-09,,0.1314739701071402,0.6358185664783162
Optimized,pure_NH3_phi0.9,0.16406250000000003,763.743949278238,0.1345357050493088,0.09531977209130071,1.5059764328777012e-06,0.00010545247617952006,6.715643728683885e-09,,0.12986108971199048,0.6363540056509815
Optimized,pure_NH3_phi0.9,0.16796875000000003,783.6557875133924,0.13214527697008302,0.09873619878378843,1.6758286941005642e-06,0.00011147146839051546,9.612387022211467e-09,,0.12820494129404164,0.6369215906709407
Optimized,pure_NH3_phi0.9,0.17187500000000003,803.9424673941681,0.12971254542726737,0.10220489060002055,1.8669194464561134e-06,0.00011772963881212612,1.372631259319554e-08,,0.12650543808389506,0.6375220353242745
Optimized,pure_NH3_phi0.9,0.17578125000000003,824.5985057057791,0.12723778941851796,0.1057249143524052,2.0825627921997696e-06,0.00012423111513706965,1.9556776218461833e-08,,0.12476250406981611,0.6381560306605902
Optimized,pure_NH3_phi0.9,0.17968750000000003,845.6183995026236,0.12472126410198116,0.10929536159049594,2.3267277286765103e-06,0.00013097997130885592,2.7818870430474397e-08,,0.12297607465769644,0.6388242456799359
Optimized,pure_NH3_phi0.9,0.18750000000000003,888.7095246052813,0.11956485234855448,0.11658295151040561,2.9140341603885275e-06,0.00014522567275945513,5.5407579038271275e-08,,0.11927382020721519,0.6402647161869419
Optimized,pure_NH3_phi0.9,0.1953125,933.1610331270243,0.1142466973433707,0.12405858160448444,3.679823051342995e-06,0.00016048003615369856,1.0940018702814513e-07,,0.11540092401719422,0.6418461567552542
Optimized,pure_NH3_phi0.9,0.203125,978.9258290673304,0.10876781288071163,0.13171580489314036,4.692982177595418e-06,0.00017677176608633786,2.1339545343655413e-07,,0.11135739149686019,0.6435729916217977
Optimized,pure_NH3_phi0.9,0.20703125,1002.2903888564011,0.1059678840140547,0.13561072244686345,5.330006354811796e-06,0.00018531963670009023,2.9757820923615587e-07,,0.10927128164263947,0.6444927319332976
Optimized,pure_NH3_phi0.9,0.2109375,1025.968015488943,0.10312734501805843,0.13954921787288158,6.071295684911264e-06,0.0001941437937138829,4.1314218876096106e-07,,0.10714184622008635,0.6454511406115109
Optimized,pure_NH3_phi0.9,0.21484375000000003,1049.950179513782,0.10024627375795607,0.14353034435719114,6.936103262758182e-06,0.00020324750696657025,5.712939881658887e-07,,0.10496924404367551,0.6464486597204435
Optimized,pure_NH3_phi0.9,0.21875000000000003,1074.2277645043296,0.09732476205008951,0.1475530897576725,7.947110302251987e-06,0.000212633925560809,7.866758221116171e-07,,0.1027536947149397,0.6474856820429468
Optimized,pure_NH3_phi0.9,0.22265625000000003,1098.7909948248923,0.09436293804748572,0.1516163523170252,9.130930150362468e-06,0.00022230607680418407,1.078406894486868e-06,,0.10049549423968875,0.6485625365773111
Optimized,pure_NH3_phi0.9,0.22656250000000003,1123.629336190129,0.09136099661349026,0.15571891188416642,1.0518667886321526e-05,0.00023226686939810837,1.4711989334124737e-06,,0.09819503392121327,0.6496794693186105
Optimized,pure_NH3_phi0.9,0.23046875000000003,1148.7313846559005,0.0883192390024625,0.15985939654125086,1.2146549706623328e-05,0.00024251910113154938,1.996305487330951e-06,,0.09585282282778977,0.6508366188581182
Optimized,pure_NH3_phi0.9,0.23242187500000003,1161.3774858046888,0.08678361205358784,0.16194325779910917,1.3066674516034522e-05,0.00024775554541558845,2.321772179706389e-06,,0.09466630757071744,0.6514302749535329
Optimized,pure_NH3_phi0.9,0.23437500000000003,1174.0852696291806,0.08523814596329768,0.16403606176677513,1.4063942807613315e-05,0.00025306670742440105,2.696116333246575e-06,,0.09346951781051711,0.6520340722952058
Optimized,pure_NH3_phi0.9,0.23632812500000003,1186.8529672980756,0.0836829382763325,0.1661375699980756,1.5144741185329767e-05,0.0002584528891976528,3.126216470926467e-06,,0.09226256641237256,0.6526479813537308
Optimized,pure_NH3_phi0.9,0.23828125000000003,1199.6787459012717,0.08211810073043552,0.16824753034239853,1.6315984541828742e-05,0.0002639144151461962,3.619564054722046e-06,,0.0910455748766307,0.6532719636671246
Optimized,pure_NH3_phi0.9,0.24023437500000003,1212.5606615417241,0.08054377071476948,0.17036566706791084,1.7585084191132058e-05,0.00026945156803487904,4.184447038394486e-06,,0.08981868321242467,0.6539059622168564
Optimized,pure_NH3_phi0.9,0.24218750000000006,1225.4966898428827,0.07896010561255663,0.17249168687536873,1.8960068135820795e-05,0.0002750646500006898,4.830055716608083e-06,,0.0885820425097261,0.654549908584917
Optimized,pure_NH3_phi0.9,0.24414062500000006,1238.484680970471,0.07736729399254084,0.17462526959110147,2.044955034723155e-05,0.00028075391806240655,5.566563091124932e-06,,0.08733582449383258,0.6552037136497019
Optimized,pure_NH3_phi0.9,0.24609375000000006,1251.5223853687728,0.07576555044351155,0.17676607355465232,2.206287604177674e-05,0.00028651964278464924,6.4052207464334816e-06,,0.08608021452093426,0.6558672745983705
Optimized,pure_NH3_phi0.9,0.24804687500000006,1264.6074105617733,0.07415512640614157,0.17891372684234483,2.3810095620234282e-05,0.00029236204261588294,7.358446891230994e-06,,0.08481542074268344,0.6565404660545171
Optimized,pure_NH3_phi0.9,0.25000000000000006,1277.7372417387605,0.07253630544553204,0.18106783197385715,2.570214160889976e-05,0.0002982813390835741,8.43994484274553e-06,,0.08354166754773112,0.6572231469363733
Optimized,pure_NH3_phi0.9,0.25195312500000006,1290.9092020616374,0.07090941305006657,0.18322795809956366,2.775081843225433e-05,0.0003042776926730873,9.664818847463603e-06,,0.08225920381956543,0.6579151525313489
Optimized,pure_NH3_phi0.9,0.25390625000000006,1304.1204597825792,0.06927481443811483,0.1853936432085855,2.9968980661660562e-05,0.00031035123431265456,1.104972544416059e-05,,0.08096829907766248,0.6586162988396
Optimized,pure_NH3_phi0.9,0.25585937500000006,1317.3680060243576,0.0676329193967039,0.18756439033726602,3.237061377688247e-05,0.00031650203448922655,1.2613045651356909e-05,,0.07966924691415296,0.659326379532039
Optimized,pure_NH3_phi0.9,0.25781250000000006,1330.6486418837346,0.06598418444676853,0.1897396658430151,3.497097306531457e-05,0.00032273009135298705,1.437514045860172e-05,,0.07836236576399995,0.6600451655820442
Optimized,pure_NH3_phi0.9,0.25976562500000006,1343.9589625499507,0.06432911551391536,0.19191889709385276,3.77867311961546e-05,0.0003290353113143743,1.635879506217793e-05,,0.07704800013105996,0.6607724043294271
Optimized,pure_NH3_phi0.9,0.26171875000000006,1357.295339344109,0.06266827117801271,0.1941014694393676,4.083614146959678e-05,0.0003354174850624276,1.8590258261972263e-05,,0.07572652184520691,0.6615078183125003
Optimized,pure_NH3_phi0.9,0.26562500000000006,1384.0343292256287,0.059330954398713415,0.19847485749166494,4.7693823444383324e-05,0.00034841201055889283,2.3892006925727232e-05,,0.07306331566573916,0.6630023279217482
Optimized,pure_NH3_phi0.9,0.26953125000000006,1410.8276426226257,0.05597863877519203,0.20285314120881906,5.574066402876217e-05,0.0003617051831255948,3.054453841903267e-05,,0.07037703484277315,0.6645253335502848
Optimized,pure_NH3_phi0.9,0.27343750000000006,1437.6367882522156,0.052617765942242586,0.20722978578773782,6.519764201694315e-05,0.0003752884188110823,3.88592507690665e-05,,0.06767173079957307,0.666073610082717
Optimized,pure_NH3_phi0.9,0.27734375000000006,1464.4178129515556,0.049255799149509276,0.2115973805333984,7.633297304115675e-05,0.00038914719027272824,4.922415390568099e-05,,0.06495202013875215,0.6676433575521091
Optimized,pure_NH3_phi0.9,0.28125000000000006,1491.1205021808112,0.04590130639671652,0.21594754515595668,8.947224647092166e-05,0.0004032581932294477,6.21219240555681e-05,,0.06222313700074337,0.6692301115097684
Optimized,pure_NH3_phi0.9,0.28515625000000006,1517.6875163146858,0.042564058927795814,0.22027081979954663,0.00010500972713305068,0.0004175853025811992,7.815462117186103e-05,,0.05949099029531075,0.6708286508616195
Optimized,pure_NH3_phi0.9,0.2890625000000001,1544.0534958927453,0.039255139434639326,0.22455653992669852,0.00012342048419940305,0.00043207385748006194,9.807425370567731e-05,,0.05676222534247826,0.6724329134031222
Optimized,pure_NH3_phi0.9,0.2929687500000001,1570.1441790234242,0.03598704899115923,0.22879270005068383,0.00014527264681936188,0.00044664271464150285,0.00012281729656693214,,0.054044289027910995,0.6740359279646613
Optimized,pure_NH3_phi0.9,0.2968750000000001,1595.8756056026598,0.03277378426277798,0.23296582607883573,0.00017123865808054122,0.00046117343125615177,0.00015353009678144067,,0.05134549648541392,0.6756297722164075
Optimized,pure_NH3_phi0.9,0.2988281250000001,1608.569988422144,0.031193725424450456,0.2350228514527918,0.00018606261527019072,0.0004683595786942804,0.00017162017450477924,,0.05000692205483048,0.6764198239903424
Optimized,pure_NH3_phi0.9,0.3007812500000001,1621.1373175847687,0.029633479307344158,0.2370581819642708,0.0002022296301675856,0.0004754652270372416,0.00019176712789049658,,0.04867674810086963,0.6772041031020402
Optimized,pure_NH3_phi0.9,0.3027343750000001,1633.5639611644262,0.028095284804529882,0.23906962044974903,0.00021985600221719403,0.0004824572124729913,0.000214209951506431,,0.047356299438542804,0.6779813383386986
Optimized,pure_NH3_phi0.9,0.3046875000000001,1645.8356077975563,0.026581473392812808,0.24105485841520669,0.0002390643265629409,0.0004892965586878096,0.00023920474945248664,,0.04604696626651234,0.6787502051084746
Optimized,pure_NH3_phi0.9,0.3066406250000001,1657.9372769348665,0.025094466884042467,0.2430114726317999,0.00025998248119506385,0.0004959377999932422,0.0002670273818235098,,0.04475020487186732,0.679509329680669
Optimized,pure_NH3_phi0.9,0.3085937500000001,1669.8533474932506,0.02363676975763179,0.24493692628787347,0.000282742227902062,0.0005023283132258048,0.0002979734517685357,,0.04346753752764902,0.6802572953079749
Optimized,pure_NH3_phi0.9,0.31054687500000006,1681.5676060450419,0.022210956654115172,0.24682857412641512,0.0003074773414117999,0.0005084077007383493,0.0003323564296906825,,0.04220055136559063,0.6809926503076319
Optimized,pure_NH3_phi0.9,0.31250000000000006,1693.0633172047692,0.020819654780445663,0.2486836718957808,0.00033432118915454126,0.0005141072785182239,0.00037050399007650407,,0.040950895968012026,0.6817139182717978
Optimized,pure_NH3_phi0.9,0.31445312500000006,1704.3233194239813,0.019465520720231347,0.2504993907835612,0.0003634036979661821,0.0005193497358455928,0.0004127523808946841,,0.03972027938839545,0.682419610587488
Optimized,pure_NH3_phi0.9,0.31640625,1715.3301493770036,0.018151211154224932,0.2522728375970339,0.0003948476662866798,0.0005240490450395194,0.00045943858657896677,,0.03851046228471308,0.6831082414006998
Optimized,pure_NH3_phi0.9,0.318359375,1726.0661976099536,0.016879347185412178,0.2540010813901321,0.00042876441349035615,0.0005281107100799011,0.0005108900963959517,,0.0373232498381585,0.68377834506681
Optimized,pure_NH3_phi0.9,0.3203125,1736.5138971272293,0.015652472303675228,0.25568118703555753,0.000465248803617359,0.0005314324489541043,0.0005674122256663749,,0.03616048113885939,0.6844284959913204
